#Parameters = {w0=5.05; w1=3.28; w2=0.083; w3=2.835; l0=15.9; l1=8.09; l2=8.59; l3=8.13; ld=25.9075; h=2; k=4.5}
#"Frequency / GHz"	"S1,2 [Magnitude / dB]"
#-----------------------------------------
2.3204000000000	-1.8288975244417
2.3208000000000	-1.8283044110447
2.3212000000000	-1.8277105823395
2.3216000000000	-1.8271160384552
2.3220000000000	-1.8265207795223
2.3224000000000	-1.8259246817300
2.3228000000000	-1.8253279075301
2.3232000000000	-1.8247304187842
2.3236000000000	-1.8241322156285
2.3240000000000	-1.8235332982007
2.3244000000000	-1.8229335430715
2.3248000000000	-1.8223331121699
2.3252000000000	-1.8217319675210
2.3256000000000	-1.8211301092682
2.3260000000000	-1.8205275375564
2.3264000000000	-1.8199241293447
2.3268000000000	-1.8193200460284
2.3272000000000	-1.8187152498004
2.3276000000000	-1.8181097408114
2.3280000000000	-1.8175035192135
2.3284000000000	-1.8168964623605
2.3288000000000	-1.8162887311039
2.3292000000000	-1.8156802878085
2.3296000000000	-1.8150711326321
2.3300000000000	-1.8144612657341
2.3304000000000	-1.8138505648698
2.3308000000000	-1.8132391903364
2.3312000000000	-1.8126271046743
2.3316000000000	-1.8120143080488
2.3320000000000	-1.8114008006267
2.3324000000000	-1.8107864605711
2.3328000000000	-1.8101714476145
2.3332000000000	-1.8095557244772
2.3336000000000	-1.8089392913319
2.3340000000000	-1.8083221483530
2.3344000000000	-1.8077041741174
2.3348000000000	-1.8070855277832
2.3352000000000	-1.8064661722545
2.3356000000000	-1.8058461077113
2.3360000000000	-1.8052253343354
2.3364000000000	-1.8046037311244
2.3368000000000	-1.8039814566517
2.3372000000000	-1.8033584740088
2.3376000000000	-1.8027347833834
2.3380000000000	-1.8021103849649
2.3384000000000	-1.8014851581775
2.3388000000000	-1.8008592610002
2.3392000000000	-1.8002326567157
2.3396000000000	-1.7996053455194
2.3400000000000	-1.7989773276084
2.3404000000000	-1.7983484828397
2.3408000000000	-1.7977189685880
2.3412000000000	-1.7970887483312
2.3416000000000	-1.7964578222724
2.3420000000000	-1.7958261906162
2.3424000000000	-1.7951937336589
2.3428000000000	-1.7945606081610
2.3432000000000	-1.7939267777994
2.3436000000000	-1.7932922427848
2.3440000000000	-1.7926570033296
2.3444000000000	-1.7920209401756
2.3448000000000	-1.7913842094591
2.3452000000000	-1.7907467750599
2.3456000000000	-1.7901086371964
2.3460000000000	-1.7894697960889
2.3464000000000	-1.7888301329305
2.3468000000000	-1.7881898032241
2.3472000000000	-1.7875487710557
2.3476000000000	-1.7869070366518
2.3480000000000	-1.7862646002404
2.3484000000000	-1.7856213434721
2.3488000000000	-1.7849774212068
2.3492000000000	-1.7843327977406
2.3496000000000	-1.7836874733078
2.3500000000000	-1.7830414481444
2.3504000000000	-1.7823946043644
2.3508000000000	-1.7817470961754
2.3512000000000	-1.7810988880869
2.3516000000000	-1.7804499803415
2.3520000000000	-1.7798003731830
2.3524000000000	-1.7791499491947
2.3528000000000	-1.7784988619226
2.3532000000000	-1.7778470760934
2.3536000000000	-1.7771945919577
2.3540000000000	-1.7765414097673
2.3544000000000	-1.7758874125809
2.3548000000000	-1.7752327532735
2.3552000000000	-1.7745773967926
2.3556000000000	-1.7739213433967
2.3560000000000	-1.7732645933459
2.3564000000000	-1.7726070301797
2.3568000000000	-1.7719488060935
2.3572000000000	-1.7712898862587
2.3576000000000	-1.7706302709420
2.3580000000000	-1.7699699604117
2.3584000000000	-1.7693088386941
2.3588000000000	-1.7686470572957
2.3592000000000	-1.7679845816154
2.3596000000000	-1.7673214119281
2.3600000000000	-1.7666575485104
2.3604000000000	-1.7659928758811
2.3608000000000	-1.7653275448489
2.3612000000000	-1.7646615210436
2.3616000000000	-1.7639948047483
2.3620000000000	-1.7633273962480
2.3624000000000	-1.7626591805596
2.3628000000000	-1.7619903077853
2.3632000000000	-1.7613207437890
2.3636000000000	-1.7606504888622
2.3640000000000	-1.7599795432984
2.3644000000000	-1.7593077926181
2.3648000000000	-1.7586353862082
2.3652000000000	-1.7579622901702
2.3656000000000	-1.7572885048041
2.3660000000000	-1.7566140304115
2.3664000000000	-1.7559387530226
2.3668000000000	-1.7552628213002
2.3672000000000	-1.7545862015865
2.3676000000000	-1.7539088941901
2.3680000000000	-1.7532308994211
2.3684000000000	-1.7525521038243
2.3688000000000	-1.7518726553304
2.3692000000000	-1.7511925205255
2.3696000000000	-1.7505116997265
2.3700000000000	-1.7498301932523
2.3704000000000	-1.7491478881677
2.3708000000000	-1.7484649316630
2.3712000000000	-1.7477812905709
2.3716000000000	-1.7470969652174
2.3720000000000	-1.7464119559297
2.3724000000000	-1.7457261502983
2.3728000000000	-1.7450396947644
2.3732000000000	-1.7443525564110
2.3736000000000	-1.7436647355726
2.3740000000000	-1.7429762325853
2.3744000000000	-1.7422869355702
2.3748000000000	-1.7415969902117
2.3752000000000	-1.7409063638458
2.3756000000000	-1.7402150568157
2.3760000000000	-1.7395230694663
2.3764000000000	-1.7388302904547
2.3768000000000	-1.7381368647003
2.3772000000000	-1.7374427597953
2.3776000000000	-1.7367479760915
2.3780000000000	-1.7360525139428
2.3784000000000	-1.7353562625475
2.3788000000000	-1.7346593660520
2.3792000000000	-1.7339617923074
2.3796000000000	-1.7332635416746
2.3800000000000	-1.7325646145163
2.3804000000000	-1.7318649005771
2.3808000000000	-1.7311645432226
2.3812000000000	-1.7304635105658
2.3816000000000	-1.7297618029768
2.3820000000000	-1.7290594208269
2.3824000000000	-1.7283562544123
2.3828000000000	-1.7276524463100
2.3832000000000	-1.7269479648980
2.3836000000000	-1.7262428105551
2.3840000000000	-1.7255369836618
2.3844000000000	-1.7248303750706
2.3848000000000	-1.7241231265626
2.3852000000000	-1.7234152067831
2.3856000000000	-1.7227066161200
2.3860000000000	-1.7219973549632
2.3864000000000	-1.7212873147261
2.3868000000000	-1.7205766363864
2.3872000000000	-1.7198652888598
2.3876000000000	-1.7191532725433
2.3880000000000	-1.7184405878358
2.3884000000000	-1.7177271267170
2.3888000000000	-1.7170130293537
2.3892000000000	-1.7162982649345
2.3896000000000	-1.7155828338658
2.3900000000000	-1.7148667365554
2.3904000000000	-1.7141498655542
2.3908000000000	-1.7134323602107
2.3912000000000	-1.7127141899894
2.3916000000000	-1.7119953553056
2.3920000000000	-1.7112758565767
2.3924000000000	-1.7105555869289
2.3928000000000	-1.7098346848859
2.3932000000000	-1.7091131201900
2.3936000000000	-1.7083908932662
2.3940000000000	-1.7076680045410
2.3944000000000	-1.7069443477209
2.3948000000000	-1.7062200604975
2.3952000000000	-1.7054951128938
2.3956000000000	-1.7047695053441
2.3960000000000	-1.7040432382845
2.3964000000000	-1.7033162060062
2.3968000000000	-1.7025885453619
2.3972000000000	-1.7018602266577
2.3976000000000	-1.7011312503373
2.3980000000000	-1.7004016168464
2.3984000000000	-1.6996712210656
2.3988000000000	-1.6989401990016
2.3992000000000	-1.6982085212464
2.3996000000000	-1.6974761882530
2.4000000000000	-1.6967432004768
2.4004000000000	-1.6960094534215
2.4008000000000	-1.6952750821532
2.4012000000000	-1.6945400576402
2.4016000000000	-1.6938043803157
2.4020000000000	-1.6930680506445
2.4024000000000	-1.6923309648738
2.4028000000000	-1.6915932567755
2.4032000000000	-1.6908548980433
2.4036000000000	-1.6901158889752
2.4040000000000	-1.6893762300456
2.4044000000000	-1.6886358182448
2.4048000000000	-1.6878947860573
2.4052000000000	-1.6871531058917
2.4056000000000	-1.6864107779148
2.4060000000000	-1.6856678026109
2.4064000000000	-1.6849240777136
2.4068000000000	-1.6841797344259
2.4072000000000	-1.6834347458612
2.4076000000000	-1.6826891120594
2.4080000000000	-1.6819428335146
2.4084000000000	-1.6811958087036
2.4088000000000	-1.6804481675548
2.4092000000000	-1.6796998838754
2.4096000000000	-1.6789509575831
2.4100000000000	-1.6782013891816
2.4104000000000	-1.6774510778912
2.4108000000000	-1.6767001523716
2.4112000000000	-1.6759485871141
2.4116000000000	-1.6751963819178
2.4120000000000	-1.6744435372965
2.4124000000000	-1.6736899532135
2.4128000000000	-1.6729357570668
2.4132000000000	-1.6721809240210
2.4136000000000	-1.6714254537610
2.4140000000000	-1.6706693468108
2.4144000000000	-1.6699125038766
2.4148000000000	-1.6691550511009
2.4152000000000	-1.6683969643117
2.4156000000000	-1.6676382430839
2.4160000000000	-1.6668788879514
2.4164000000000	-1.6661188003633
2.4168000000000	-1.6653581052132
2.4172000000000	-1.6645967789822
2.4176000000000	-1.6638348211392
2.4180000000000	-1.6630722322284
2.4184000000000	-1.6623089144414
2.4188000000000	-1.6615449914295
2.4192000000000	-1.6607804403166
2.4196000000000	-1.6600152604699
2.4200000000000	-1.6592494524436
2.4204000000000	-1.6584829191718
2.4208000000000	-1.6577157830702
2.4212000000000	-1.6569480218952
2.4216000000000	-1.6561796349163
2.4220000000000	-1.6554106226981
2.4224000000000	-1.6546408889166
2.4228000000000	-1.6538705547584
2.4232000000000	-1.6530995986027
2.4236000000000	-1.6523280196250
2.4240000000000	-1.6515558184005
2.4244000000000	-1.6507828993467
2.4248000000000	-1.6500093824279
2.4252000000000	-1.6492352466359
2.4256000000000	-1.6484604910565
2.4260000000000	-1.6476851162750
2.4264000000000	-1.6469090274506
2.4268000000000	-1.6461323433315
2.4272000000000	-1.6453550435124
2.4276000000000	-1.6445771269931
2.4280000000000	-1.6437985943694
2.4284000000000	-1.6430193515415
2.4288000000000	-1.6422395160486
2.4292000000000	-1.6414590680778
2.4296000000000	-1.6406780065473
2.4300000000000	-1.6398963320633
2.4304000000000	-1.6391139512664
2.4308000000000	-1.6383309804934
2.4312000000000	-1.6375474005146
2.4316000000000	-1.6367632101696
2.4320000000000	-1.6359784100756
2.4324000000000	-1.6351929076131
2.4328000000000	-1.6344068179232
2.4332000000000	-1.6336201223493
2.4336000000000	-1.6328328196568
2.4340000000000	-1.6320449104733
2.4344000000000	-1.6312563029190
2.4348000000000	-1.6304671109461
2.4352000000000	-1.6296773164612
2.4356000000000	-1.6288869181593
2.4360000000000	-1.6280959166789
2.4364000000000	-1.6273042208787
2.4368000000000	-1.6265119435291
2.4372000000000	-1.6257190670902
2.4376000000000	-1.6249255901902
2.4380000000000	-1.6241315134785
2.4384000000000	-1.6233367465521
2.4388000000000	-1.6225414010060
2.4392000000000	-1.6217454598443
2.4396000000000	-1.6209489216323
2.4400000000000	-1.6201517870300
2.4404000000000	-1.6193539663723
2.4408000000000	-1.6185555700856
2.4412000000000	-1.6177565817084
2.4416000000000	-1.6169569997466
2.4420000000000	-1.6161568248711
2.4424000000000	-1.6153559681537
2.4428000000000	-1.6145545388594
2.4432000000000	-1.6137525210515
2.4436000000000	-1.6129499131799
2.4440000000000	-1.6121467159268
2.4444000000000	-1.6113428411001
2.4448000000000	-1.6105383968100
2.4452000000000	-1.6097333676351
2.4456000000000	-1.6089277519734
2.4460000000000	-1.6081215505180
2.4464000000000	-1.6073146758121
2.4468000000000	-1.6065072348183
2.4472000000000	-1.6056992126211
2.4476000000000	-1.6048906075698
2.4480000000000	-1.6040814203686
2.4484000000000	-1.6032715642955
2.4488000000000	-1.6024611451721
2.4492000000000	-1.6016501485794
2.4496000000000	-1.6008385728217
2.4500000000000	-1.6000264186145
2.4504000000000	-1.5992135999692
2.4508000000000	-1.5984002215738
2.4512000000000	-1.5975862694964
2.4516000000000	-1.5967717419997
2.4520000000000	-1.5959566398104
2.4524000000000	-1.5951408776729
2.4528000000000	-1.5943245591481
2.4532000000000	-1.5935076707821
2.4536000000000	-1.5926902107995
2.4540000000000	-1.5918721799383
2.4544000000000	-1.5910534936748
2.4548000000000	-1.5902342544499
2.4552000000000	-1.5894144492785
2.4556000000000	-1.5885940763505
2.4560000000000	-1.5877731364153
2.4564000000000	-1.5869515456799
2.4568000000000	-1.5861294054724
2.4572000000000	-1.5853067032674
2.4576000000000	-1.5844834372233
2.4580000000000	-1.5836596081010
2.4584000000000	-1.5828351328374
2.4588000000000	-1.5820101116546
2.4592000000000	-1.5811845324779
2.4596000000000	-1.5803583934375
2.4600000000000	-1.5795316953059
2.4604000000000	-1.5787043557488
2.4608000000000	-1.5778764738894
2.4612000000000	-1.5770480380945
2.4616000000000	-1.5762190464696
2.4620000000000	-1.5753894997989
2.4624000000000	-1.5745593164755
2.4628000000000	-1.5737285945309
2.4632000000000	-1.5728973227647
2.4636000000000	-1.5720654992607
2.4640000000000	-1.5712331248147
2.4644000000000	-1.5704001185464
2.4648000000000	-1.5695665774025
2.4652000000000	-1.5687324906065
2.4656000000000	-1.5678978562239
2.4660000000000	-1.5670626750620
2.4664000000000	-1.5662268669658
2.4668000000000	-1.5653905278047
2.4672000000000	-1.5645536472168
2.4676000000000	-1.5637162232525
2.4680000000000	-1.5628782567310
2.4684000000000	-1.5620396682214
2.4688000000000	-1.5612005525222
2.4692000000000	-1.5603608996782
2.4696000000000	-1.5595207077275
2.4700000000000	-1.5586799775011
2.4704000000000	-1.5578386302909
2.4708000000000	-1.5569967598321
2.4712000000000	-1.5561543565671
2.4716000000000	-1.5553114185249
2.4720000000000	-1.5544679465483
2.4724000000000	-1.5536238626509
2.4728000000000	-1.5527792595113
2.4732000000000	-1.5519341279613
2.4736000000000	-1.5510884660236
2.4740000000000	-1.5502422745532
2.4744000000000	-1.5493954762835
2.4748000000000	-1.5485481628441
2.4752000000000	-1.5477003254475
2.4756000000000	-1.5468519621131
2.4760000000000	-1.5460030737079
2.4764000000000	-1.5451535836842
2.4768000000000	-1.5443035826295
2.4772000000000	-1.5434530621285
2.4776000000000	-1.5426020202004
2.4780000000000	-1.5417504577242
2.4784000000000	-1.5408982988695
2.4788000000000	-1.5400456331891
2.4792000000000	-1.5391924526313
2.4796000000000	-1.5383387552180
2.4800000000000	-1.5374845418406
2.4804000000000	-1.5366297373842
2.4808000000000	-1.5357744303740
2.4812000000000	-1.5349186131139
2.4816000000000	-1.5340622836313
2.4820000000000	-1.5332054428298
2.4824000000000	-1.5323480163087
2.4828000000000	-1.5314900915727
2.4832000000000	-1.5306316612732
2.4836000000000	-1.5297727234458
2.4840000000000	-1.5289132790062
2.4844000000000	-1.5280532542666
2.4848000000000	-1.5271927357183
2.4852000000000	-1.5263317163521
2.4856000000000	-1.5254701942143
2.4860000000000	-1.5246081702332
2.4864000000000	-1.5237455714319
2.4868000000000	-1.5228824832957
2.4872000000000	-1.5220188991466
2.4876000000000	-1.5211548170446
2.4880000000000	-1.5202902379302
2.4884000000000	-1.5194250895362
2.4888000000000	-1.5185594563489
2.4892000000000	-1.5176933320135
2.4896000000000	-1.5168267146063
2.4900000000000	-1.5159596050804
2.4904000000000	-1.5150919318761
2.4908000000000	-1.5142237784882
2.4912000000000	-1.5133551388773
2.4916000000000	-1.5124860111385
2.4920000000000	-1.5116163962373
2.4924000000000	-1.5107462233202
2.4928000000000	-1.5098755748974
2.4932000000000	-1.5090044452373
2.4936000000000	-1.5081328324562
2.4940000000000	-1.5072607375324
2.4944000000000	-1.5063880903162
2.4948000000000	-1.5055149723412
2.4952000000000	-1.5046413781751
2.4956000000000	-1.5037673059584
2.4960000000000	-1.5028927566818
2.4964000000000	-1.5020176608983
2.4968000000000	-1.5011420991713
2.4972000000000	-1.5002660663610
2.4976000000000	-1.4993895606339
2.4980000000000	-1.4985125829936
2.4984000000000	-1.4976350646936
2.4988000000000	-1.4967570853346
2.4992000000000	-1.4958786400615
2.4996000000000	-1.4949997270694
2.5000000000000	-1.4941203473747
2.5004000000000	-1.4932404329296
2.5008000000000	-1.4923600623794
2.5012000000000	-1.4914792311459
2.5016000000000	-1.4905979374557
2.5020000000000	-1.4897161823376
2.5024000000000	-1.4888338984407
2.5028000000000	-1.4879511634622
2.5032000000000	-1.4870679730936
2.5036000000000	-1.4861843255947
2.5040000000000	-1.4853002220074
2.5044000000000	-1.4844155956753
2.5048000000000	-1.4835305233549
2.5052000000000	-1.4826450010001
2.5056000000000	-1.4817590269063
2.5060000000000	-1.4808726021283
2.5064000000000	-1.4799856607023
2.5068000000000	-1.4790982784514
2.5072000000000	-1.4782104515846
2.5076000000000	-1.4773221784350
2.5080000000000	-1.4764334600705
2.5084000000000	-1.4755442312180
2.5088000000000	-1.4746545667741
2.5092000000000	-1.4737644631960
2.5096000000000	-1.4728739188566
2.5100000000000	-1.4719829348370
2.5104000000000	-1.4710914465524
2.5108000000000	-1.4701995279808
2.5112000000000	-1.4693071758198
2.5116000000000	-1.4684143884849
2.5120000000000	-1.4675211670698
2.5124000000000	-1.4666274476764
2.5128000000000	-1.4657333033708
2.5132000000000	-1.4648387310847
2.5136000000000	-1.4639437292776
2.5140000000000	-1.4630482990565
2.5144000000000	-1.4621523772072
2.5148000000000	-1.4612560358917
2.5152000000000	-1.4603592722686
2.5156000000000	-1.4594620848435
2.5160000000000	-1.4585644747367
2.5164000000000	-1.4576663794158
2.5168000000000	-1.4567678701458
2.5172000000000	-1.4558689443055
2.5176000000000	-1.4549696004485
2.5180000000000	-1.4540698397084
2.5184000000000	-1.4531696002325
2.5188000000000	-1.4522689523961
2.5192000000000	-1.4513678937913
2.5196000000000	-1.4504664230217
2.5200000000000	-1.4495645412343
2.5204000000000	-1.4486621872537
2.5208000000000	-1.4477594305727
2.5212000000000	-1.4468562689902
2.5216000000000	-1.4459527011618
2.5220000000000	-1.4450487282478
2.5224000000000	-1.4441442897476
2.5228000000000	-1.4432394542790
2.5232000000000	-1.4423342198411
2.5236000000000	-1.4414285851432
2.5240000000000	-1.4405225513590
2.5244000000000	-1.4396160586604
2.5248000000000	-1.4387091747975
2.5252000000000	-1.4378018979631
2.5256000000000	-1.4368942269219
2.5260000000000	-1.4359861628610
2.5264000000000	-1.4350776466226
2.5268000000000	-1.4341687450961
2.5272000000000	-1.4332594566618
2.5276000000000	-1.4323497801414
2.5280000000000	-1.4314397167357
2.5284000000000	-1.4305292079543
2.5288000000000	-1.4296183198336
2.5292000000000	-1.4287070509349
2.5296000000000	-1.4277954001387
2.5300000000000	-1.4268833686594
2.5304000000000	-1.4259708986715
2.5308000000000	-1.4250580553657
2.5312000000000	-1.4241448374782
2.5316000000000	-1.4232312439499
2.5320000000000	-1.4223172760086
2.5324000000000	-1.4214028764916
2.5328000000000	-1.4204881097508
2.5332000000000	-1.4195729746912
2.5336000000000	-1.4186574703157
2.5340000000000	-1.4177415978658
2.5344000000000	-1.4168253008387
2.5348000000000	-1.4159086427550
2.5352000000000	-1.4149916226824
2.5356000000000	-1.4140742396873
2.5360000000000	-1.4131564950250
2.5364000000000	-1.4122383328497
2.5368000000000	-1.4113198158582
2.5372000000000	-1.4104009432752
2.5376000000000	-1.4094817142317
2.5380000000000	-1.4085621299968
2.5384000000000	-1.4076421353794
2.5388000000000	-1.4067217922595
2.5392000000000	-1.4058011000128
2.5396000000000	-1.4048800578366
2.5400000000000	-1.4039586670140
2.5404000000000	-1.4030368730055
2.5408000000000	-1.4021147368817
2.5412000000000	-1.4011922581637
2.5416000000000	-1.4002694361165
2.5420000000000	-1.3993462720367
2.5424000000000	-1.3984227120342
2.5428000000000	-1.3974988163774
2.5432000000000	-1.3965745847270
2.5436000000000	-1.3956500164168
2.5440000000000	-1.3947251127576
2.5444000000000	-1.3937998205053
2.5448000000000	-1.3928741991334
2.5452000000000	-1.3919482484369
2.5456000000000	-1.3910219678198
2.5460000000000	-1.3900953586066
2.5464000000000	-1.3891683681966
2.5468000000000	-1.3882410552761
2.5472000000000	-1.3873134197683
2.5476000000000	-1.3863854611487
2.5480000000000	-1.3854571807559
2.5484000000000	-1.3845285266296
2.5488000000000	-1.3835995566757
2.5492000000000	-1.3826702709409
2.5496000000000	-1.3817406689731
2.5500000000000	-1.3808107521248
2.5504000000000	-1.3798804690734
2.5508000000000	-1.3789498769517
2.5512000000000	-1.3780189759245
2.5516000000000	-1.3770877656131
2.5520000000000	-1.3761562473843
2.5524000000000	-1.3752243705498
2.5528000000000	-1.3742921914769
2.5532000000000	-1.3733597104430
2.5536000000000	-1.3724269271442
2.5540000000000	-1.3714938429613
2.5544000000000	-1.3705604078377
2.5548000000000	-1.3696266773819
2.5552000000000	-1.3686926519793
2.5556000000000	-1.3677583314016
2.5560000000000	-1.3668237170436
2.5564000000000	-1.3658887594772
2.5568000000000	-1.3649535135598
2.5572000000000	-1.3640179797794
2.5576000000000	-1.3630821579843
2.5580000000000	-1.3621460495835
2.5584000000000	-1.3612096057742
2.5588000000000	-1.3602728806699
2.5592000000000	-1.3593358748564
2.5596000000000	-1.3583985882595
2.5600000000000	-1.3574610223023
2.5604000000000	-1.3565231288044
2.5608000000000	-1.3555849611424
2.5612000000000	-1.3546465199951
2.5616000000000	-1.3537078053665
2.5620000000000	-1.3527688186943
2.5624000000000	-1.3518295124169
2.5628000000000	-1.3508899391814
2.5632000000000	-1.3499500997550
2.5636000000000	-1.3490099942207
2.5640000000000	-1.3480696240305
2.5644000000000	-1.3471289422386
2.5648000000000	-1.3461880007698
2.5652000000000	-1.3452468004749
2.5656000000000	-1.3443053415171
2.5660000000000	-1.3433636253622
2.5664000000000	-1.3424216056773
2.5668000000000	-1.3414793336720
2.5672000000000	-1.3405368102763
2.5676000000000	-1.3395940357339
2.5680000000000	-1.3386510115250
2.5684000000000	-1.3377076919258
2.5688000000000	-1.3367641274380
2.5692000000000	-1.3358203190667
2.5696000000000	-1.3348762671362
2.5700000000000	-1.3339319731416
2.5704000000000	-1.3329873919647
2.5708000000000	-1.3320425734066
2.5712000000000	-1.3310975185427
2.5716000000000	-1.3301522277794
2.5720000000000	-1.3292067026256
2.5724000000000	-1.3282608985662
2.5728000000000	-1.3273148647085
2.5732000000000	-1.3263686021941
2.5736000000000	-1.3254221115116
2.5740000000000	-1.3244753941846
2.5744000000000	-1.3235284062968
2.5748000000000	-1.3225811962693
2.5752000000000	-1.3216337653058
2.5756000000000	-1.3206861139775
2.5760000000000	-1.3197382438226
2.5764000000000	-1.3187901115204
2.5768000000000	-1.3178417648127
2.5772000000000	-1.3168932049614
2.5776000000000	-1.3159444326208
2.5780000000000	-1.3149954493435
2.5784000000000	-1.3140462124011
2.5788000000000	-1.3130967688631
2.5792000000000	-1.3121471200457
2.5796000000000	-1.3111972666868
2.5800000000000	-1.3102472103533
2.5804000000000	-1.3092969089056
2.5808000000000	-1.3083464087481
2.5812000000000	-1.3073957112474
2.5816000000000	-1.3064448172251
2.5820000000000	-1.3054937282628
2.5824000000000	-1.3045424028059
2.5828000000000	-1.3035908866009
2.5832000000000	-1.3026391810610
2.5836000000000	-1.3016872870919
2.5840000000000	-1.3007352062897
2.5844000000000	-1.2997828976815
2.5848000000000	-1.2988304063627
2.5852000000000	-1.2978777337895
2.5856000000000	-1.2969248809521
2.5860000000000	-1.2959718494611
2.5864000000000	-1.2950185989213
2.5868000000000	-1.2940651737846
2.5872000000000	-1.2931115755464
2.5876000000000	-1.2921578052815
2.5880000000000	-1.2912038646150
2.5884000000000	-1.2902497137260
2.5888000000000	-1.2892953964296
2.5892000000000	-1.2883409142572
2.5896000000000	-1.2873862683682
2.5900000000000	-1.2864314604025
2.5904000000000	-1.2854764511094
2.5908000000000	-1.2845212836744
2.5912000000000	-1.2835659596615
2.5916000000000	-1.2826104803149
2.5920000000000	-1.2816548472891
2.5924000000000	-1.2806990219001
2.5928000000000	-1.2797430467106
2.5932000000000	-1.2787869233142
2.5936000000000	-1.2778306530398
2.5940000000000	-1.2768742375564
2.5944000000000	-1.2759176387429
2.5948000000000	-1.2749608985466
2.5952000000000	-1.2740040185870
2.5956000000000	-1.2730470002780
2.5960000000000	-1.2720898453031
2.5964000000000	-1.2711325161003
2.5968000000000	-1.2701750540083
2.5972000000000	-1.2692174606696
2.5976000000000	-1.2682597375828
2.5980000000000	-1.2673018864463
2.5984000000000	-1.2663438702530
2.5988000000000	-1.2653857297400
2.5992000000000	-1.2644274665701
2.5996000000000	-1.2634690823265
2.6000000000000	-1.2625105787221
2.6004000000000	-1.2615519193010
2.6008000000000	-1.2605931442059
2.6012000000000	-1.2596342551166
2.6016000000000	-1.2586752537009
2.6020000000000	-1.2577161416863
2.6024000000000	-1.2567568831643
2.6028000000000	-1.2557975176897
2.6032000000000	-1.2548380469571
2.6036000000000	-1.2538784727181
2.6040000000000	-1.2529187967152
2.6044000000000	-1.2519589835831
2.6048000000000	-1.2509990722959
2.6052000000000	-1.2500390645598
2.6056000000000	-1.2490789622106
2.6060000000000	-1.2481187670054
2.6064000000000	-1.2471584441182
2.6068000000000	-1.2461980319492
2.6072000000000	-1.2452375322138
2.6076000000000	-1.2442769468316
2.6080000000000	-1.2433162775742
2.6084000000000	-1.2423554901508
2.6088000000000	-1.2413946223950
2.6092000000000	-1.2404336760286
2.6096000000000	-1.2394726530545
2.6100000000000	-1.2385115552591
2.6104000000000	-1.2375503488828
2.6108000000000	-1.2365890711990
2.6112000000000	-1.2356277239337
2.6116000000000	-1.2346663091730
2.6120000000000	-1.2337048287179
2.6124000000000	-1.2327432493356
2.6128000000000	-1.2317816077465
2.6132000000000	-1.2308199056786
2.6136000000000	-1.2298581453004
2.6140000000000	-1.2288963284275
2.6144000000000	-1.2279344223501
2.6148000000000	-1.2269724632422
2.6152000000000	-1.2260104528316
2.6156000000000	-1.2250483933686
2.6160000000000	-1.2240862866837
2.6164000000000	-1.2231241005857
2.6168000000000	-1.2221618707090
2.6172000000000	-1.2211995987790
2.6176000000000	-1.2202372871276
2.6180000000000	-1.2192749375998
2.6184000000000	-1.2183125185190
2.6188000000000	-1.2173500649868
2.6192000000000	-1.2163875787241
2.6196000000000	-1.2154250621437
2.6200000000000	-1.2144625171056
2.6204000000000	-1.2134999124429
2.6208000000000	-1.2125372827313
2.6212000000000	-1.2115746296856
2.6216000000000	-1.2106119557988
2.6220000000000	-1.2096492629454
2.6224000000000	-1.2086865204645
2.6228000000000	-1.2077237624127
2.6232000000000	-1.2067609904962
2.6236000000000	-1.2057982072880
2.6240000000000	-1.2048354146770
2.6244000000000	-1.2038725825041
2.6248000000000	-1.2029097443130
2.6252000000000	-1.2019469018005
2.6256000000000	-1.2009840576180
2.6260000000000	-1.2000212136693
2.6264000000000	-1.1990583402923
2.6268000000000	-1.1980954705252
2.6272000000000	-1.1971326060528
2.6276000000000	-1.1961697496050
2.6280000000000	-1.1952069031001
2.6284000000000	-1.1942440373687
2.6288000000000	-1.1932811849499
2.6292000000000	-1.1923183475154
2.6296000000000	-1.1913555278723
2.6300000000000	-1.1903927279537
2.6304000000000	-1.1894299190785
2.6308000000000	-1.1884671332933
2.6312000000000	-1.1875043722551
2.6316000000000	-1.1865416388476
2.6320000000000	-1.1855789350185
2.6324000000000	-1.1846162325704
2.6328000000000	-1.1836535630643
2.6332000000000	-1.1826909281411
2.6336000000000	-1.1817283307601
2.6340000000000	-1.1807657728835
2.6344000000000	-1.1798032267934
2.6348000000000	-1.1788407235716
2.6352000000000	-1.1778782648415
2.6356000000000	-1.1769158536374
2.6360000000000	-1.1759534919357
2.6364000000000	-1.1749911524935
2.6368000000000	-1.1740288659201
2.6372000000000	-1.1730666338203
2.6376000000000	-1.1721044593019
2.6380000000000	-1.1711423443563
2.6384000000000	-1.1701802622104
2.6388000000000	-1.1692182430077
2.6392000000000	-1.1682562883332
2.6396000000000	-1.1672944013677
2.6400000000000	-1.1663325841168
2.6404000000000	-1.1653708102733
2.6408000000000	-1.1644091095212
2.6412000000000	-1.1634474834246
2.6416000000000	-1.1624859352361
2.6420000000000	-1.1615244669758
2.6424000000000	-1.1605630527974
2.6428000000000	-1.1596017219322
2.6432000000000	-1.1586404759225
2.6436000000000	-1.1576793180915
2.6440000000000	-1.1567182504737
2.6444000000000	-1.1557572476793
2.6448000000000	-1.1547963384931
2.6452000000000	-1.1538355244348
2.6456000000000	-1.1528748088972
2.6460000000000	-1.1519141939291
2.6464000000000	-1.1509536545925
